538006077,2016-10-18 15:19:32,2016-11-04 11:11:38
538006238,2016-10-18 17:34:29,2016-11-05 00:45:52
215172000,2016-10-19 15:38:55,2016-11-04 22:58:08
538005679,2016-10-20 14:36:21,2016-11-05 23:59:57
636016397,2016-10-20 15:40:10,2016-11-03 19:17:37
572623210,2016-10-20 15:51:54,2016-11-22 21:30:33
538006038,2016-10-22 15:27:42,2016-11-08 14:10:19
636014194,2016-10-22 15:32:43,2016-11-08 05:54:04
636092427,2016-10-22 16:07:18,2016-11-04 02:52:54
538001255,2016-10-22 17:33:40,2016-11-09 14:37:28
311017100,2016-10-23 13:58:49,2016-11-09 19:30:09
240275000,2016-10-24 16:12:14,2016-11-12 14:42:03
241377000,2016-10-26 15:18:49,2016-11-11 20:08:38
566913000,2016-10-26 16:31:38,2016-11-16 13:23:49
566855000,2016-10-30 13:56:40,2016-11-16 00:34:42
259897000,2016-10-30 13:56:44,2016-11-12 22:43:03
636016300,2016-10-30 15:36:27,2016-11-18 00:44:54
371294000,2016-10-31 17:00:39,2016-11-15 22:34:03
538005654,2016-10-31 17:26:50,2016-11-18 07:57:57
374369000,2016-11-01 14:40:50,2016-11-18 00:30:52
538006371,2016-11-02 15:07:11,2016-12-04 07:26:59
538003334,2016-11-02 15:24:40,2016-11-19 21:26:02
636092488,2016-11-02 16:27:32,2016-11-20 05:22:33
636013239,2016-11-03 17:36:31,2016-11-19 22:37:46
354283000,2016-11-03 18:06:40,2016-11-19 07:24:23
538090254,2016-11-04 13:15:08,2016-11-22 04:18:37
636013332,2016-11-04 16:42:52,2016-11-22 21:39:41
636015502,2016-11-05 14:54:48,2016-11-22 05:32:25
256742000,2016-11-05 15:25:05,2016-11-19 13:44:35
